Time,variable,Scenario,RAP,sdRAP,AH,sdAH,ncc,sdncc,Site,lat,long
2040,0.75,SSP2_4.5,2.030691798,1.13753404,41.30201302,23.48823509,2.23918301,2.314908695,Saint Croix,17.7853,-64.7594
2040,1,SSP2_4.5,2.030691798,1.13753404,41.30201302,23.48823509,2.23918301,2.314908695,Saint Croix,17.7853,-64.7594
2040,1.25,SSP2_4.5,2.030691798,1.13753404,41.30201302,23.48823509,2.23918301,2.314908695,Saint Croix,17.7853,-64.7594
2040,1.5,SSP2_4.5,2.030691798,1.13753404,41.30201302,23.48823509,2.23918301,2.314908695,Saint Croix,17.7853,-64.7594
2040,1.75,SSP2_4.5,2.030691798,1.13753404,41.30201302,23.48823509,2.23918301,2.314908695,Saint Croix,17.7853,-64.7594
2040,2,SSP2_4.5,2.030691798,1.13753404,41.30201302,23.48823509,2.23918301,2.314908695,Saint Croix,17.7853,-64.7594
2040,2.25,SSP2_4.5,2.030691798,1.13753404,41.30201302,23.48823509,2.23918301,2.314908695,Saint Croix,17.7853,-64.7594
2041,0,SSP2_4.5,2.03141977,1.139652701,43.33343279,24.6278303,2.240147336,2.319393563,Saint Croix,17.7853,-64.7594
2041,0.25,SSP2_4.5,2.03141977,1.139652701,43.33343279,24.6278303,2.240147336,2.319393563,Saint Croix,17.7853,-64.7594
2041,0.5,SSP2_4.5,2.03141977,1.139652701,43.33343279,24.6278303,2.240147336,2.319393563,Saint Croix,17.7853,-64.7594
2041,0.75,SSP2_4.5,2.03141977,1.139652701,43.33343279,24.6278303,2.240147336,2.319393563,Saint Croix,17.7853,-64.7594
2041,1,SSP2_4.5,2.03141977,1.139652701,43.33343279,24.6278303,2.240147336,2.319393563,Saint Croix,17.7853,-64.7594
2041,1.25,SSP2_4.5,2.03141977,1.139652701,43.33343279,24.6278303,2.240147336,2.319393563,Saint Croix,17.7853,-64.7594
2041,1.5,SSP2_4.5,2.03141977,1.139652701,43.33343279,24.6278303,2.240147336,2.319393563,Saint Croix,17.7853,-64.7594
2041,1.75,SSP2_4.5,2.03141977,1.139652701,43.33343279,24.6278303,2.240147336,2.319393563,Saint Croix,17.7853,-64.7594
2041,2,SSP2_4.5,2.03141977,1.139652701,43.33343279,24.6278303,2.240147336,2.319393563,Saint Croix,17.7853,-64.7594
2041,2.25,SSP2_4.5,2.03141977,1.139652701,43.33343279,24.6278303,2.240147336,2.319393563,Saint Croix,17.7853,-64.7594
2042,0,SSP2_4.5,2.048612678,1.148687237,45.38204547,25.77648562,2.274561198,2.337816412,Saint Croix,17.7853,-64.7594
2042,0.25,SSP2_4.5,2.048612678,1.148687237,45.38204547,25.77648562,2.274561198,2.337816412,Saint Croix,17.7853,-64.7594
2042,0.5,SSP2_4.5,2.048612678,1.148687237,45.38204547,25.77648562,2.274561198,2.337816412,Saint Croix,17.7853,-64.7594
2042,0.75,SSP2_4.5,2.048612678,1.148687237,45.38204547,25.77648562,2.274561198,2.337816412,Saint Croix,17.7853,-64.7594
2042,1,SSP2_4.5,2.048612678,1.148687237,45.38204547,25.77648562,2.274561198,2.337816412,Saint Croix,17.7853,-64.7594
2042,1.25,SSP2_4.5,2.048612678,1.148687237,45.38204547,25.77648562,2.274561198,2.337816412,Saint Croix,17.7853,-64.7594
2042,1.5,SSP2_4.5,2.048612678,1.148687237,45.38204547,25.77648562,2.274561198,2.337816412,Saint Croix,17.7853,-64.7594
2042,1.75,SSP2_4.5,2.048612678,1.148687237,45.38204547,25.77648562,2.274561198,2.337816412,Saint Croix,17.7853,-64.7594
2042,2,SSP2_4.5,2.048612678,1.148687237,45.38204547,25.77648562,2.274561198,2.337816412,Saint Croix,17.7853,-64.7594
2042,2.25,SSP2_4.5,2.048612678,1.148687237,45.38204547,25.77648562,2.274561198,2.337816412,Saint Croix,17.7853,-64.7594
2043,0,SSP2_4.5,2.060374752,1.154156023,47.44242022,26.93059133,2.297924433,2.349024057,Saint Croix,17.7853,-64.7594
2043,0.25,SSP2_4.5,2.060374752,1.154156023,47.44242022,26.93059133,2.297924433,2.349024057,Saint Croix,17.7853,-64.7594
2043,0.5,SSP2_4.5,2.060374752,1.154156023,47.44242022,26.93059133,2.297924433,2.349024057,Saint Croix,17.7853,-64.7594
2043,0.75,SSP2_4.5,2.060374752,1.154156023,47.44242022,26.93059133,2.297924433,2.349024057,Saint Croix,17.7853,-64.7594
2043,1,SSP2_4.5,2.060374752,1.154156023,47.44242022,26.93059133,2.297924433,2.349024057,Saint Croix,17.7853,-64.7594
2043,1.25,SSP2_4.5,2.060374752,1.154156023,47.44242022,26.93059133,2.297924433,2.349024057,Saint Croix,17.7853,-64.7594
2043,1.5,SSP2_4.5,2.060374752,1.154156023,47.44242022,26.93059133,2.297924433,2.349024057,Saint Croix,17.7853,-64.7594
2043,1.75,SSP2_4.5,2.060374752,1.154156023,47.44242022,26.93059133,2.297924433,2.349024057,Saint Croix,17.7853,-64.7594
2043,2,SSP2_4.5,2.060374752,1.154156023,47.44242022,26.93059133,2.297924433,2.349024057,Saint Croix,17.7853,-64.7594
2043,2.25,SSP2_4.5,2.060374752,1.154156023,47.44242022,26.93059133,2.297924433,2.349024057,Saint Croix,17.7853,-64.7594
2044,0,SSP2_4.5,2.095404647,1.166646242,49.53782487,28.09718188,2.368541564,2.374312857,Saint Croix,17.7853,-64.7594
2044,0.25,SSP2_4.5,2.095404647,1.166646242,49.53782487,28.09718188,2.368541564,2.374312857,Saint Croix,17.7853,-64.7594
2044,0.5,SSP2_4.5,2.095404647,1.166646242,49.53782487,28.09718188,2.368541564,2.374312857,Saint Croix,17.7853,-64.7594
2044,0.75,SSP2_4.5,2.095404647,1.166646242,49.53782487,28.09718188,2.368541564,2.374312857,Saint Croix,17.7853,-64.7594
2044,1,SSP2_4.5,2.095404647,1.166646242,49.53782487,28.09718188,2.368541564,2.374312857,Saint Croix,17.7853,-64.7594
2044,1.25,SSP2_4.5,2.095404647,1.166646242,49.53782487,28.09718188,2.368541564,2.374312857,Saint Croix,17.7853,-64.7594
2044,1.5,SSP2_4.5,2.095404647,1.166646242,49.53782487,28.09718188,2.368541564,2.374312857,Saint Croix,17.7853,-64.7594
2044,1.75,SSP2_4.5,2.095404647,1.166646242,49.53782487,28.09718188,2.368541564,2.374312857,Saint Croix,17.7853,-64.7594
2044,2,SSP2_4.5,2.095404647,1.166646242,49.53782487,28.09718188,2.368541564,2.374312857,Saint Croix,17.7853,-64.7594
2044,2.25,SSP2_4.5,2.095404647,1.166646242,49.53782487,28.09718188,2.368541564,2.374312857,Saint Croix,17.7853,-64.7594
2045,0,SSP2_4.5,2.096483952,1.169418926,51.63430882,29.26653136,2.370211641,2.380137225,Saint Croix,17.7853,-64.7594
2045,0.25,SSP2_4.5,2.096483952,1.169418926,51.63430882,29.26653136,2.370211641,2.380137225,Saint Croix,17.7853,-64.7594
2045,0.5,SSP2_4.5,2.096483952,1.169418926,51.63430882,29.26653136,2.370211641,2.380137225,Saint Croix,17.7853,-64.7594
2045,0.75,SSP2_4.5,2.096483952,1.169418926,51.63430882,29.26653136,2.370211641,2.380137225,Saint Croix,17.7853,-64.7594
2045,1,SSP2_4.5,2.096483952,1.169418926,51.63430882,29.26653136,2.370211641,2.380137225,Saint Croix,17.7853,-64.7594
2045,1.25,SSP2_4.5,2.096483952,1.169418926,51.63430882,29.26653136,2.370211641,2.380137225,Saint Croix,17.7853,-64.7594
2045,1.5,SSP2_4.5,2.096483952,1.169418926,51.63430882,29.26653136,2.370211641,2.380137225,Saint Croix,17.7853,-64.7594
2045,1.75,SSP2_4.5,2.096483952,1.169418926,51.63430882,29.26653136,2.370211641,2.380137225,Saint Croix,17.7853,-64.7594
2045,2,SSP2_4.5,2.096483952,1.169418926,51.63430882,29.26653136,2.370211641,2.380137225,Saint Croix,17.7853,-64.7594
2045,2.25,SSP2_4.5,2.096483952,1.169418926,51.63430882,29.26653136,2.370211641,2.380137225,Saint Croix,17.7853,-64.7594
2046,0,SSP2_4.5,2.109740507,1.176192068,53.74404933,30.44265461,2.396607631,2.393995843,Saint Croix,17.7853,-64.7594
2046,0.25,SSP2_4.5,2.109740507,1.176192068,53.74404933,30.44265461,2.396607631,2.393995843,Saint Croix,17.7853,-64.7594
2046,0.5,SSP2_4.5,2.109740507,1.176192068,53.74404933,30.44265461,2.396607631,2.393995843,Saint Croix,17.7853,-64.7594
2046,0.75,SSP2_4.5,2.109740507,1.176192068,53.74404933,30.44265461,2.396607631,2.393995843,Saint Croix,17.7853,-64.7594
2046,1,SSP2_4.5,2.109740507,1.176192068,53.74404933,30.44265461,2.396607631,2.393995843,Saint Croix,17.7853,-64.7594
2046,1.25,SSP2_4.5,2.109740507,1.176192068,53.74404933,30.44265461,2.396607631,2.393995843,Saint Croix,17.7853,-64.7594
2046,1.5,SSP2_4.5,2.109740507,1.176192068,53.74404933,30.44265461,2.396607631,2.393995843,Saint Croix,17.7853,-64.7594
2046,1.75,SSP2_4.5,2.109740507,1.176192068,53.74404933,30.44265461,2.396607631,2.393995843,Saint Croix,17.7853,-64.7594
2046,2,SSP2_4.5,2.109740507,1.176192068,53.74404933,30.44265461,2.396607631,2.393995843,Saint Croix,17.7853,-64.7594
2046,2.25,SSP2_4.5,2.109740507,1.176192068,53.74404933,30.44265461,2.396607631,2.393995843,Saint Croix,17.7853,-64.7594
2047,0,SSP2_4.5,2.072993503,1.160331563,55.81704283,31.60286914,2.321914911,2.361929897,Saint Croix,17.7853,-64.7594
2047,0.25,SSP2_4.5,2.132296596,1.184157292,55.87634592,31.62670857,2.441885066,2.410189932,Saint Croix,17.7853,-64.7594
2047,0.5,SSP2_4.5,2.132296596,1.184157292,55.87634592,31.62670857,2.441885066,2.410189932,Saint Croix,17.7853,-64.7594
2047,0.75,SSP2_4.5,2.132296596,1.184157292,55.87634592,31.62670857,2.441885066,2.410189932,Saint Croix,17.7853,-64.7594
2047,1,SSP2_4.5,2.132296596,1.184157292,55.87634592,31.62670857,2.441885066,2.410189932,Saint Croix,17.7853,-64.7594
2047,1.25,SSP2_4.5,2.132296596,1.184157292,55.87634592,31.62670857,2.441885066,2.410189932,Saint Croix,17.7853,-64.7594
2047,1.5,SSP2_4.5,2.132296596,1.184157292,55.87634592,31.62670857,2.441885066,2.410189932,Saint Croix,17.7853,-64.7594
2047,1.75,SSP2_4.5,2.132296596,1.184157292,55.87634592,31.62670857,2.441885066,2.410189932,Saint Croix,17.7853,-64.7594
2047,2,SSP2_4.5,2.132296596,1.184157292,55.87634592,31.62670857,2.441885066,2.410189932,Saint Croix,17.7853,-64.7594
2047,2.25,SSP2_4.5,2.132296596,1.184157292,55.87634592,31.62670857,2.441885066,2.410189932,Saint Croix,17.7853,-64.7594
2048,0,SSP2_4.5,2.045652274,1.147610007,57.8626951,32.75033489,2.266313844,2.336160128,Saint Croix,17.7853,-64.7594
2048,0.25,SSP2_4.5,2.163360857,1.196030973,58.03970678,32.82264303,2.504438306,2.434267836,Saint Croix,17.7853,-64.7594
2048,0.5,SSP2_4.5,2.163360857,1.196030973,58.03970678,32.82264303,2.504438306,2.434267836,Saint Croix,17.7853,-64.7594
2048,0.75,SSP2_4.5,2.163360857,1.196030973,58.03970678,32.82264303,2.504438306,2.434267836,Saint Croix,17.7853,-64.7594
2048,1,SSP2_4.5,2.163360857,1.196030973,58.03970678,32.82264303,2.504438306,2.434267836,Saint Croix,17.7853,-64.7594
2048,1.25,SSP2_4.5,2.163360857,1.196030973,58.03970678,32.82264303,2.504438306,2.434267836,Saint Croix,17.7853,-64.7594
2048,1.5,SSP2_4.5,2.163360857,1.196030973,58.03970678,32.82264303,2.504438306,2.434267836,Saint Croix,17.7853,-64.7594
2048,1.75,SSP2_4.5,2.163360857,1.196030973,58.03970678,32.82264303,2.504438306,2.434267836,Saint Croix,17.7853,-64.7594
2048,2,SSP2_4.5,2.163360857,1.196030973,58.03970678,32.82264303,2.504438306,2.434267836,Saint Croix,17.7853,-64.7594
2048,2.25,SSP2_4.5,2.163360857,1.196030973,58.03970678,32.82264303,2.504438306,2.434267836,Saint Croix,17.7853,-64.7594
2049,0,SSP2_4.5,2.048948014,1.152969352,59.91164312,33.90320145,2.272459218,2.347243722,Saint Croix,17.7853,-64.7594
2049,0.25,SSP2_4.5,2.167249148,1.201583252,60.20695593,34.02415979,2.511782412,2.445740305,Saint Croix,17.7853,-64.7594
2049,0.5,SSP2_4.5,2.167249148,1.201583252,60.20695593,34.02415979,2.511782412,2.445740305,Saint Croix,17.7853,-64.7594
2049,0.75,SSP2_4.5,2.167249148,1.201583252,60.20695593,34.02415979,2.511782412,2.445740305,Saint Croix,17.7853,-64.7594
2049,1,SSP2_4.5,2.167249148,1.201583252,60.20695593,34.02415979,2.511782412,2.445740305,Saint Croix,17.7853,-64.7594
2049,1.25,SSP2_4.5,2.167249148,1.201583252,60.20695593,34.02415979,2.511782412,2.445740305,Saint Croix,17.7853,-64.7594
2049,1.5,SSP2_4.5,2.167249148,1.201583252,60.20695593,34.02415979,2.511782412,2.445740305,Saint Croix,17.7853,-64.7594
2049,1.75,SSP2_4.5,2.167249148,1.201583252,60.20695593,34.02415979,2.511782412,2.445740305,Saint Croix,17.7853,-64.7594
2049,2,SSP2_4.5,2.167249148,1.201583252,60.20695593,34.02415979,2.511782412,2.445740305,Saint Croix,17.7853,-64.7594
2049,2.25,SSP2_4.5,2.167249148,1.201583252,60.20695593,34.02415979,2.511782412,2.445740305,Saint Croix,17.7853,-64.7594
2050,0,SSP2_4.5,2.008834452,1.134521888,61.92047757,35.03751072,2.190910662,2.309924203,Saint Croix,17.7853,-64.7594
2050,0.25,SSP2_4.5,2.185046205,1.207414859,62.39200213,35.23144977,2.547387037,2.457637563,Saint Croix,17.7853,-64.7594
2050,0.5,SSP2_4.5,2.185046205,1.207414859,62.39200213,35.23144977,2.547387037,2.457637563,Saint Croix,17.7853,-64.7594
2050,0.75,SSP2_4.5,2.185046205,1.207414859,62.39200213,35.23144977,2.547387037,2.457637563,Saint Croix,17.7853,-64.7594
2050,1,SSP2_4.5,2.185046205,1.207414859,62.39200213,35.23144977,2.547387037,2.457637563,Saint Croix,17.7853,-64.7594
2050,1.25,SSP2_4.5,2.185046205,1.207414859,62.39200213,35.23144977,2.547387037,2.457637563,Saint Croix,17.7853,-64.7594
2050,1.5,SSP2_4.5,2.185046205,1.207414859,62.39200213,35.23144977,2.547387037,2.457637563,Saint Croix,17.7853,-64.7594
2050,1.75,SSP2_4.5,2.185046205,1.207414859,62.39200213,35.23144977,2.547387037,2.457637563,Saint Croix,17.7853,-64.7594
2050,2,SSP2_4.5,2.185046205,1.207414859,62.39200213,35.23144977,2.547387037,2.457637563,Saint Croix,17.7853,-64.7594
2050,2.25,SSP2_4.5,2.185046205,1.207414859,62.39200213,35.23144977,2.547387037,2.457637563,Saint Croix,17.7853,-64.7594
2051,0,SSP2_4.5,1.963089034,1.116914945,63.8835666,36.1541704,2.097906338,2.274389075,Saint Croix,17.7853,-64.7594
2051,0.25,SSP2_4.5,2.19637116,1.213802855,64.58837329,36.44513141,2.56983608,2.470740675,Saint Croix,17.7853,-64.7594
2051,0.5,SSP2_4.5,2.19637116,1.213802855,64.58837329,36.44513141,2.56983608,2.470740675,Saint Croix,17.7853,-64.7594
2051,0.75,SSP2_4.5,2.19637116,1.213802855,64.58837329,36.44513141,2.56983608,2.470740675,Saint Croix,17.7853,-64.7594
2051,1,SSP2_4.5,2.19637116,1.213802855,64.58837329,36.44513141,2.56983608,2.470740675,Saint Croix,17.7853,-64.7594
2051,1.25,SSP2_4.5,2.19637116,1.213802855,64.58837329,36.44513141,2.56983608,2.470740675,Saint Croix,17.7853,-64.7594
2051,1.5,SSP2_4.5,2.19637116,1.213802855,64.58837329,36.44513141,2.56983608,2.470740675,Saint Croix,17.7853,-64.7594
2051,1.75,SSP2_4.5,2.19637116,1.213802855,64.58837329,36.44513141,2.56983608,2.470740675,Saint Croix,17.7853,-64.7594
2051,2,SSP2_4.5,2.19637116,1.213802855,64.58837329,36.44513141,2.56983608,2.470740675,Saint Croix,17.7853,-64.7594
2051,2.25,SSP2_4.5,2.19637116,1.213802855,64.58837329,36.44513141,2.56983608,2.470740675,Saint Croix,17.7853,-64.7594
2052,0,SSP2_4.5,1.916892409,1.098777407,65.80045901,37.25262481,2.00398157,2.237777357,Saint Croix,17.7853,-64.7594
2052,0.25,SSP2_4.5,2.20643109,1.219288068,66.79480438,37.66428655,2.589718322,2.482018334,Saint Croix,17.7853,-64.7594
2052,0.5,SSP2_4.5,2.20643109,1.219288068,66.79480438,37.66428655,2.589718322,2.482018334,Saint Croix,17.7853,-64.7594
2052,0.75,SSP2_4.5,2.20643109,1.219288068,66.79480438,37.66428655,2.589718322,2.482018334,Saint Croix,17.7853,-64.7594
2052,1,SSP2_4.5,2.20643109,1.219288068,66.79480438,37.66428655,2.589718322,2.482018334,Saint Croix,17.7853,-64.7594
2052,1.25,SSP2_4.5,2.20643109,1.219288068,66.79480438,37.66428655,2.589718322,2.482018334,Saint Croix,17.7853,-64.7594
2052,1.5,SSP2_4.5,2.20643109,1.219288068,66.79480438,37.66428655,2.589718322,2.482018334,Saint Croix,17.7853,-64.7594
2052,1.75,SSP2_4.5,2.20643109,1.219288068,66.79480438,37.66428655,2.589718322,2.482018334,Saint Croix,17.7853,-64.7594
2052,2,SSP2_4.5,2.20643109,1.219288068,66.79480438,37.66428655,2.589718322,2.482018334,Saint Croix,17.7853,-64.7594
2052,2.25,SSP2_4.5,2.20643109,1.219288068,66.79480438,37.66428655,2.589718322,2.482018334,Saint Croix,17.7853,-64.7594
2053,0,SSP2_4.5,1.877407027,1.083341229,67.67786604,38.33559622,1.923667733,2.206611201,Saint Croix,17.7853,-64.7594
2053,0.25,SSP2_4.5,2.222919503,1.227506068,69.01772388,38.89167275,2.622639471,2.4988032,Saint Croix,17.7853,-64.7594
2053,0.5,SSP2_4.5,2.222919503,1.227506068,69.01772388,38.89167275,2.622639471,2.4988032,Saint Croix,17.7853,-64.7594
2053,0.75,SSP2_4.5,2.222919503,1.227506068,69.01772388,38.89167275,2.622639471,2.4988032,Saint Croix,17.7853,-64.7594
2053,1,SSP2_4.5,2.222919503,1.227506068,69.01772388,38.89167275,2.622639471,2.4988032,Saint Croix,17.7853,-64.7594
2053,1.25,SSP2_4.5,2.222919503,1.227506068,69.01772388,38.89167275,2.622639471,2.4988032,Saint Croix,17.7853,-64.7594
2053,1.5,SSP2_4.5,2.222919503,1.227506068,69.01772388,38.89167275,2.622639471,2.4988032,Saint Croix,17.7853,-64.7594
2053,1.75,SSP2_4.5,2.222919503,1.227506068,69.01772388,38.89167275,2.622639471,2.4988032,Saint Croix,17.7853,-64.7594
2053,2,SSP2_4.5,2.222919503,1.227506068,69.01772388,38.89167275,2.622639471,2.4988032,Saint Croix,17.7853,-64.7594
2053,2.25,SSP2_4.5,2.222919503,1.227506068,69.01772388,38.89167275,2.622639471,2.4988032,Saint Croix,17.7853,-64.7594
2054,0,SSP2_4.5,1.842801695,1.069240286,69.52066773,39.40441079,1.853259696,2.178119956,Saint Croix,17.7853,-64.7594
2054,0.25,SSP2_4.5,2.244035489,1.237045941,71.26175937,40.12861206,2.66495566,2.51823666,Saint Croix,17.7853,-64.7594
2054,0.5,SSP2_4.5,2.244035489,1.237045941,71.26175937,40.12861206,2.66495566,2.51823666,Saint Croix,17.7853,-64.7594
2054,0.75,SSP2_4.5,2.244035489,1.237045941,71.26175937,40.12861206,2.66495566,2.51823666,Saint Croix,17.7853,-64.7594
2054,1,SSP2_4.5,2.244035489,1.237045941,71.26175937,40.12861206,2.66495566,2.51823666,Saint Croix,17.7853,-64.7594
2054,1.25,SSP2_4.5,2.244035489,1.237045941,71.26175937,40.12861206,2.66495566,2.51823666,Saint Croix,17.7853,-64.7594
2054,1.5,SSP2_4.5,2.244035489,1.237045941,71.26175937,40.12861206,2.66495566,2.51823666,Saint Croix,17.7853,-64.7594
2054,1.75,SSP2_4.5,2.244035489,1.237045941,71.26175937,40.12861206,2.66495566,2.51823666,Saint Croix,17.7853,-64.7594
2054,2,SSP2_4.5,2.244035489,1.237045941,71.26175937,40.12861206,2.66495566,2.51823666,Saint Croix,17.7853,-64.7594
2054,2.25,SSP2_4.5,2.244035489,1.237045941,71.26175937,40.12861206,2.66495566,2.51823666,Saint Croix,17.7853,-64.7594
2055,0,SSP2_4.5,1.804782874,1.053690395,71.32545061,40.45758882,1.775916357,2.146707745,Saint Croix,17.7853,-64.7594
2055,0.25,SSP2_4.5,2.26085473,1.244658784,73.5226141,41.37315801,2.698549721,2.533787713,Saint Croix,17.7853,-64.7594
2055,0.5,SSP2_4.5,2.26085473,1.244658784,73.5226141,41.37315801,2.698549721,2.533787713,Saint Croix,17.7853,-64.7594
2055,0.75,SSP2_4.5,2.26085473,1.244658784,73.5226141,41.37315801,2.698549721,2.533787713,Saint Croix,17.7853,-64.7594
2055,1,SSP2_4.5,2.26085473,1.244658784,73.5226141,41.37315801,2.698549721,2.533787713,Saint Croix,17.7853,-64.7594
2055,1.25,SSP2_4.5,2.26085473,1.244658784,73.5226141,41.37315801,2.698549721,2.533787713,Saint Croix,17.7853,-64.7594
2055,1.5,SSP2_4.5,2.26085473,1.244658784,73.5226141,41.37315801,2.698549721,2.533787713,Saint Croix,17.7853,-64.7594
2055,1.75,SSP2_4.5,2.26085473,1.244658784,73.5226141,41.37315801,2.698549721,2.533787713,Saint Croix,17.7853,-64.7594
2055,2,SSP2_4.5,2.26085473,1.244658784,73.5226141,41.37315801,2.698549721,2.533787713,Saint Croix,17.7853,-64.7594
2055,2.25,SSP2_4.5,2.26085473,1.244658784,73.5226141,41.37315801,2.698549721,2.533787713,Saint Croix,17.7853,-64.7594
2056,0,SSP2_4.5,1.76303364,1.037160329,73.08848425,41.49414192,1.690985104,2.113337543,Saint Croix,17.7853,-64.7594
2056,0.25,SSP2_4.5,2.272930507,1.250804596,75.79554461,42.62383847,2.722506465,2.546399748,Saint Croix,17.7853,-64.7594
2056,0.5,SSP2_4.5,2.272930507,1.250804596,75.79554461,42.62383847,2.722506465,2.546399748,Saint Croix,17.7853,-64.7594
2056,0.75,SSP2_4.5,2.272930507,1.250804596,75.79554461,42.62383847,2.722506465,2.546399748,Saint Croix,17.7853,-64.7594
2056,1,SSP2_4.5,2.272930507,1.250804596,75.79554461,42.62383847,2.722506465,2.546399748,Saint Croix,17.7853,-64.7594
2056,1.25,SSP2_4.5,2.272930507,1.250804596,75.79554461,42.62383847,2.722506465,2.546399748,Saint Croix,17.7853,-64.7594
2056,1.5,SSP2_4.5,2.272930507,1.250804596,75.79554461,42.62383847,2.722506465,2.546399748,Saint Croix,17.7853,-64.7594
2056,1.75,SSP2_4.5,2.272930507,1.250804596,75.79554461,42.62383847,2.722506465,2.546399748,Saint Croix,17.7853,-64.7594
2056,2,SSP2_4.5,2.272930507,1.250804596,75.79554461,42.62383847,2.722506465,2.546399748,Saint Croix,17.7853,-64.7594
2056,2.25,SSP2_4.5,2.272930507,1.250804596,75.79554461,42.62383847,2.722506465,2.546399748,Saint Croix,17.7853,-64.7594
2057,0,SSP2_4.5,1.729778352,1.021684231,74.8182626,42.51503961,1.623330651,2.082013088,Saint Croix,17.7853,-64.7594
2057,0.25,SSP2_4.5,2.293538587,1.257784615,78.0890832,43.8814482,2.763817607,2.560623181,Saint Croix,17.7853,-64.7594
2057,0.5,SSP2_4.5,2.293538587,1.257784615,78.0890832,43.8814482,2.763817607,2.560623181,Saint Croix,17.7853,-64.7594
2057,0.75,SSP2_4.5,2.293538587,1.257784615,78.0890832,43.8814482,2.763817607,2.560623181,Saint Croix,17.7853,-64.7594
2057,1,SSP2_4.5,2.293538587,1.257784615,78.0890832,43.8814482,2.763817607,2.560623181,Saint Croix,17.7853,-64.7594
2057,1.25,SSP2_4.5,2.293538587,1.257784615,78.0890832,43.8814482,2.763817607,2.560623181,Saint Croix,17.7853,-64.7594
2057,1.5,SSP2_4.5,2.293538587,1.257784615,78.0890832,43.8814482,2.763817607,2.560623181,Saint Croix,17.7853,-64.7594
2057,1.75,SSP2_4.5,2.293538587,1.257784615,78.0890832,43.8814482,2.763817607,2.560623181,Saint Croix,17.7853,-64.7594
2057,2,SSP2_4.5,2.293538587,1.257784615,78.0890832,43.8814482,2.763817607,2.560623181,Saint Croix,17.7853,-64.7594
2057,2.25,SSP2_4.5,2.293538587,1.257784615,78.0890832,43.8814482,2.763817607,2.560623181,Saint Croix,17.7853,-64.7594
2058,0,SSP2_4.5,1.704561553,1.01225268,76.52282415,43.5265075,1.571904473,2.062972261,Saint Croix,17.7853,-64.7594
2058,0.25,SSP2_4.5,2.323444814,1.272410827,80.41252801,45.1537568,2.82390531,2.590342059,Saint Croix,17.7853,-64.7594
2058,0.5,SSP2_4.5,2.323444814,1.272410827,80.41252801,45.1537568,2.82390531,2.590342059,Saint Croix,17.7853,-64.7594
2058,0.75,SSP2_4.5,2.323444814,1.272410827,80.41252801,45.1537568,2.82390531,2.590342059,Saint Croix,17.7853,-64.7594
2058,1,SSP2_4.5,2.323444814,1.272410827,80.41252801,45.1537568,2.82390531,2.590342059,Saint Croix,17.7853,-64.7594
2058,1.25,SSP2_4.5,2.323444814,1.272410827,80.41252801,45.1537568,2.82390531,2.590342059,Saint Croix,17.7853,-64.7594
2058,1.5,SSP2_4.5,2.323444814,1.272410827,80.41252801,45.1537568,2.82390531,2.590342059,Saint Croix,17.7853,-64.7594
2058,1.75,SSP2_4.5,2.323444814,1.272410827,80.41252801,45.1537568,2.82390531,2.590342059,Saint Croix,17.7853,-64.7594
2058,2,SSP2_4.5,2.323444814,1.272410827,80.41252801,45.1537568,2.82390531,2.590342059,Saint Croix,17.7853,-64.7594
2058,2.25,SSP2_4.5,2.323444814,1.272410827,80.41252801,45.1537568,2.82390531,2.590342059,Saint Croix,17.7853,-64.7594
2059,0,SSP2_4.5,1.656316211,0.993930892,78.17914036,44.51952229,1.473748201,2.026017649,Saint Croix,17.7853,-64.7594
2059,0.25,SSP2_4.5,2.326219834,1.275344224,82.73874784,46.42896934,2.82896323,2.596509359,Saint Croix,17.7853,-64.7594
2059,0.5,SSP2_4.5,2.326219834,1.275344224,82.73874784,46.42896934,2.82896323,2.596509359,Saint Croix,17.7853,-64.7594
2059,0.75,SSP2_4.5,2.326219834,1.275344224,82.73874784,46.42896934,2.82896323,2.596509359,Saint Croix,17.7853,-64.7594
2059,1,SSP2_4.5,2.326219834,1.275344224,82.73874784,46.42896934,2.82896323,2.596509359,Saint Croix,17.7853,-64.7594
2059,1.25,SSP2_4.5,2.326219834,1.275344224,82.73874784,46.42896934,2.82896323,2.596509359,Saint Croix,17.7853,-64.7594
2059,1.5,SSP2_4.5,2.326219834,1.275344224,82.73874784,46.42896934,2.82896323,2.596509359,Saint Croix,17.7853,-64.7594
2059,1.75,SSP2_4.5,2.326219834,1.275344224,82.73874784,46.42896934,2.82896323,2.596509359,Saint Croix,17.7853,-64.7594
2059,2,SSP2_4.5,2.326219834,1.275344224,82.73874784,46.42896934,2.82896323,2.596509359,Saint Croix,17.7853,-64.7594
2059,2.25,SSP2_4.5,2.326219834,1.275344224,82.73874784,46.42896934,2.82896323,2.596509359,Saint Croix,17.7853,-64.7594
2060,0,SSP2_4.5,1.626067921,0.979222196,79.80520829,45.49759448,1.412189857,1.996222263,Saint Croix,17.7853,-64.7594
2060,0.25,SSP2_4.5,2.348425501,1.28234321,85.08717334,47.71111713,2.873519239,2.610759509,Saint Croix,17.7853,-64.7594
2060,0.5,SSP2_4.5,2.348425501,1.28234321,85.08717334,47.71111713,2.873519239,2.610759509,Saint Croix,17.7853,-64.7594
2060,0.75,SSP2_4.5,2.348425501,1.28234321,85.08717334,47.71111713,2.873519239,2.610759509,Saint Croix,17.7853,-64.7594
